id,ACTION
417,0.994386
418,0.987647
419,0.771828
420,0.896610
421,0.908630
422,0.993820
423,0.997443
424,0.914192
425,0.994386
426,0.993820
427,0.969715
428,0.908630
429,0.896610
430,0.997956
431,0.990477
432,0.993820
433,0.908630
434,0.908630
435,0.987647
436,0.950949
437,0.996212
438,0.127546
439,0.875862
440,0.358270
441,0.987647
442,0.997733
443,0.994837
444,0.992610
445,0.992048
446,0.969715
447,0.858824
448,0.995207
449,0.979579
450,0.921586
451,0.377756
452,0.908630
453,0.993078
454,0.963985
455,0.964105
456,0.995517
457,0.990477
458,0.993820
459,0.994386
460,0.690123
461,0.935382
462,0.994120
463,0.956781
464,0.962590
465,0.961649
466,0.969715
467,0.921586
468,0.987647
469,0.896610
470,0.973456
471,0.908630
472,0.979781
473,0.976781
474,0.997367
475,0.993820
476,0.893030
477,0.889274
478,0.969715
479,0.993476
480,0.997549
481,0.991357
482,0.908630
483,0.993078
484,0.969715
485,0.966815
486,0.908630
487,0.837813
488,0.864573
489,0.993078
490,0.908630
491,0.952428
492,0.993078
493,0.989308
494,0.993820
495,0.962590
496,0.993820
497,0.987647
498,0.969715
499,0.993476
500,0.991357
501,0.979532
502,0.902531
503,0.921106
504,0.962590
505,0.969715
506,0.992048
507,0.990477
508,0.903158
509,0.860232
510,0.969715
511,0.935382
512,0.987647
513,0.996304
514,0.908630
515,0.936528
516,0.994837
517,0.992048
518,0.891281
519,0.896610
520,0.890714
521,0.996550
522,0.906389
523,0.996115
524,0.969715
525,0.908630
526,0.604781
527,0.906389
528,0.963758
529,0.656420
530,0.995031
531,0.858824
532,0.987647
533,0.989308
534,0.996550
535,0.889963
536,0.961649
537,0.987647
538,0.871904
539,0.969715
540,0.908630
541,0.993820
542,0.991357
543,0.936528
544,0.985039
545,0.985039
546,0.969715
547,0.962590
548,0.908630
549,0.893030
550,0.936528
551,0.960693
552,0.908630
553,0.991357
554,0.713636
555,0.989308
556,0.908630
557,0.994120
558,0.908630
559,0.908630
560,0.969715
561,0.985039
562,0.994386
563,0.969715
564,0.987647
565,0.985039
566,0.985039
567,0.991357
568,0.761800
569,0.952428
570,0.996011
571,0.981078
572,0.990477
573,0.908630
574,0.876978
575,0.996390
576,0.994386
577,0.979532
578,0.966815
579,0.857531
580,0.963985
581,0.994837
582,0.992610
583,0.998059
584,0.994624
585,0.969715
586,0.988337
587,0.995517
588,0.989308
589,0.973456
590,0.956781
591,0.966815
592,0.993078
593,0.656420
594,0.466932
595,0.998736
596,0.979532
597,0.992610
598,0.577709
599,0.919112
600,0.908630
601,0.985039
602,0.893030
603,0.999060
604,0.990477
605,0.997645
606,0.989308
607,0.991357
608,0.996472
609,0.616286
610,0.994120
611,0.969715
612,0.990477
613,0.908630
614,0.816697
615,0.978728
616,0.908630
617,0.962590
618,0.987647
619,0.805588
620,0.832282
621,0.985039
622,0.960693
623,0.936528
624,0.908630
625,0.997645
626,0.969715
627,0.995517
628,0.956781
629,0.860232
630,0.997863
631,0.993797
632,0.969715
633,0.994386
634,0.969715
635,0.919112
636,0.950949
637,0.988337
638,0.914381
639,0.997326
640,0.994386
641,0.964105
642,0.987647
643,0.979532
644,0.902531
645,0.908630
646,0.890714
647,0.908630
648,0.794353
649,0.997100
650,0.993476
651,0.990477
652,0.995782
653,0.963227
654,0.989308
655,0.797220
656,0.993820
657,0.964105
658,0.963227
659,0.994120
660,0.961649
661,0.962403
662,0.896610
663,0.993476
664,0.979532
665,0.956781
666,0.616286
667,0.921106
668,0.956781
669,0.908630
670,0.985039
671,0.858824
672,0.969715
673,0.864573
674,0.906389
675,0.979601
676,0.962590
677,0.985039
678,0.969715
679,0.992610
680,0.979579
681,0.616286
682,0.981078
683,0.908630
684,0.969715
685,0.956781
686,0.989308
687,0.952428
688,0.995368
689,0.992610
690,0.991833
691,0.999060
692,0.989308
693,0.832959
694,0.992048
695,0.993078
696,0.987647
697,0.921586
698,0.964105
699,0.985039
700,0.969715
701,0.970162
702,0.997367
703,0.858887
704,0.771828
705,0.908630
706,0.788646
707,0.925403
708,0.980368
709,0.989308
710,0.993078
711,0.832720
712,0.891281
713,0.961649
714,0.997406
715,0.963227
716,0.893030
717,0.908630
718,0.962590
719,0.950949
720,0.963985
721,0.823469
722,0.906389
723,0.974133
724,0.914192
725,0.971810
726,0.905925
727,0.994386
728,0.994243
729,0.908630
730,0.908630
731,0.956781
732,0.996115
733,0.992610
734,0.990477
735,0.992048
736,0.908630
737,0.952428
738,0.997367
739,0.962590
740,0.998728
741,0.979532
742,0.996115
743,0.992048
744,0.995517
745,0.996115
746,0.908630
747,0.858887
748,0.992610
749,0.982611
750,0.990477
751,0.990477
752,0.947704
753,0.903158
754,0.961649
755,0.992610
756,0.871904
757,0.994837
758,0.989308
759,0.990477
760,0.991357
761,0.867336
762,0.713636
763,0.876978
764,0.908630
765,0.979781
766,0.969715
767,0.985039
768,0.993078
769,0.812049
770,0.994120
771,0.997406
772,0.952428
773,0.994120
774,0.987647
775,0.961649
776,0.788646
777,0.976781
778,0.956781
779,0.987647
780,0.837824
781,0.997645
782,0.994120
783,0.994120
784,0.981078
785,0.775493
786,0.908630
787,0.908630
788,0.893030
789,0.982611
790,0.970162
791,0.957939
792,0.995517
793,0.919112
794,0.950949
795,0.991357
796,0.996883
797,0.992048
798,0.993078
799,0.782856
800,0.990477
801,0.908630
802,0.989308
803,0.908630
804,0.989308
805,0.992048
806,0.994120
807,0.985039
808,0.902531
809,0.989308
810,0.969715
811,0.954069
812,0.832720
813,0.991357
814,0.985039
815,0.587635
816,0.999060
817,0.993820
818,0.954069
819,0.908630
820,0.908630
821,0.989308
822,0.987647
823,0.992610
824,0.994386
825,0.990477
826,0.981078
827,0.994120
828,0.909273
829,0.994120
830,0.998151
831,0.787687
832,0.987647
833,0.991357
834,0.991357
835,0.991357
836,0.993797
837,0.962590
838,0.989308
839,0.871904
840,0.989308
841,0.889274
842,0.998151
843,0.994120
844,0.990477
845,0.962590
846,0.987669
847,0.993078
848,0.996115
849,0.962403
850,0.466932
851,0.993078
852,0.979992
853,0.997326
854,0.788646
855,0.908630
856,0.998728
857,0.979532
858,0.989308
859,0.994624
860,0.994120
861,0.889274
862,0.890714
863,0.908630
864,0.903158
865,0.890714
866,0.990477
867,0.997049
868,0.992610
869,0.969715
870,0.969715
871,0.908630
872,0.890714
873,0.987647
874,0.954069
875,0.995031
876,0.982611
877,0.989308
878,0.890714
879,0.952428
880,0.908630
881,0.908630
882,0.987647
883,0.994386
884,0.962772
885,0.893030
886,0.985039
887,0.997149
888,0.969715
889,0.992610
890,0.969715
891,0.969715
892,0.823469
893,0.890714
894,0.999060
895,0.991833
896,0.998265
897,0.958985
898,0.960693
899,0.969715
900,0.969715
901,0.956781
902,0.957939
903,0.921586
904,0.969715
905,0.999060
906,0.969715
907,0.995654
908,0.969715
909,0.914381
910,0.990477
911,0.969715
912,0.985039
913,0.995517
914,0.997813
915,0.956781
916,0.963227
917,0.993820
918,0.908630
919,0.962590
920,0.996472
921,0.996011
922,0.961649
923,0.990477
924,0.775493
925,0.587635
926,0.997367
927,0.996115
928,0.979532
929,0.969715
930,0.993078
931,0.985039
932,0.989308
933,0.969715
934,0.989308
935,0.938153
936,0.990477
937,0.994837
938,0.992610
939,0.993078
940,0.994837
941,0.938153
942,0.993476
943,0.258456
944,0.969715
945,0.989308
946,0.957939
947,0.990477
948,0.788646
949,0.908630
950,0.963227
951,0.998265
952,0.908630
953,0.947704
954,0.960939
955,0.961649
956,0.858824
957,0.994120
958,0.908630
959,0.908630
960,0.987647
961,0.993820
962,0.995031
963,0.864573
964,0.919112
965,0.992610
966,0.990477
967,0.991357
968,0.962590
969,0.896610
970,0.969715
971,0.906389
972,0.995368
973,0.996011
974,0.992048
975,0.908630
976,0.921586
977,0.997326
978,0.896610
979,0.908630
980,0.981078
981,0.966815
982,0.936528
983,0.997515
984,0.474448
985,0.995368
986,0.908630
987,0.996996
988,0.969715
989,0.997367
990,0.950949
991,0.549755
992,0.908630
993,0.995207
994,0.980368
995,0.957939
996,0.921586
997,0.942948
998,0.908630
999,0.992610
1000,0.995031
1001,0.967280
1002,0.989308
1003,0.921586
1004,0.969715
1005,0.977865
1006,0.858824
1007,0.979532
1008,0.989308
1009,0.994624
1010,0.991357
1011,0.994120
1012,0.995782
1013,0.998736
1014,0.908630
1015,0.985039
1016,0.921586
1017,0.381773
1018,0.893030
1019,0.908630
1020,0.997367
1021,0.992610
1022,0.903158
1023,0.577709
1024,0.979601
1025,0.858165
1026,0.908630
1027,0.998151
1028,0.969715
1029,0.992048
1030,0.995031
1031,0.969715
1032,0.994624
1033,0.997733
1034,0.994624
1035,0.994243
1036,0.993820
1037,0.956781
1038,0.921586
1039,0.908630
1040,0.978728
1041,0.908630
1042,0.993078
1043,0.969715
1044,0.823469
1045,0.908630
1046,0.936528
1047,0.996011
1048,0.908630
1049,0.587635
1050,0.969715
1051,0.984200
1052,0.993820
1053,0.969715
1054,0.987647
1055,0.996390
1056,0.992048
1057,0.908630
1058,0.985039
1059,0.992610
1060,0.908630
1061,0.962590
1062,0.987647
1063,0.893030
1064,0.713636
1065,0.991357
1066,0.969715
1067,0.996115
1068,0.908630
1069,0.998389
1070,0.956781
1071,0.961649
1072,0.994243
1073,0.985039
1074,0.999060
1075,0.996011
1076,0.994120
1077,0.921586
1078,0.969715
1079,0.982611
1080,0.890714
1081,0.990477
1082,0.994837
1083,0.992048
1084,0.992610
1085,0.989308
1086,0.999060
1087,0.969715
1088,0.969715
1089,0.832720
1090,0.996011
1091,0.896610
1092,0.982611
1093,0.991357
1094,0.979579
1095,0.989308
1096,0.969715
1097,0.997367
1098,0.990477
1099,0.995368
1100,0.993078
1101,0.995517
1102,0.842974
1103,0.991357
1104,0.908630
1105,0.994120
1106,0.994386
1107,0.969715
1108,0.969715
1109,0.997977
1110,0.982611
1111,0.969715
1112,0.998265
1113,0.995782
1114,0.858165
1115,0.867336
1116,0.993820
1117,0.989308
1118,0.890714
1119,0.919112
1120,0.979532
1121,0.950949
1122,0.979532
1123,0.992610
1124,0.969715
1125,0.990477
1126,0.893030
1127,0.996304
1128,0.950949
1129,0.998059
1130,0.997406
1131,0.953679
1132,0.890714
1133,0.987647
1134,0.998169
1135,0.312166
1136,0.973456
1137,0.969715
1138,0.995031
1139,0.998169
1140,0.985039
1141,0.908630
1142,0.962590
1143,0.969715
1144,0.991357
1145,0.992048
1146,0.999060
1147,0.991357
1148,0.990477
1149,0.965016
1150,0.994624
1151,0.997813
1152,0.995654
1153,0.993078
1154,0.525776
1155,0.999060
1156,0.979532
1157,0.982611
1158,0.962590
1159,0.908630
1160,0.890714
1161,0.989308
1162,0.998079
1163,0.908630
1164,0.990477
1165,0.950949
1166,0.950949
1167,0.997733
1168,0.985039
1169,0.906389
1170,0.969715
1171,0.962590
1172,0.992048
1173,0.864573
1174,0.925403
1175,0.997956
1176,0.936528
1177,0.982611
1178,0.936528
1179,0.970162
1180,0.733164
1181,0.985039
1182,0.794353
1183,0.947704
1184,0.989308
1185,0.998736
1186,0.950949
1187,0.996472
1188,0.392957
1189,0.961649
1190,0.992048
1191,0.994386
1192,0.990477
1193,0.993078
1194,0.994386
1195,0.989308
1196,0.972566
1197,0.996472
1198,0.989308
1199,0.908630
1200,0.994243
1201,0.993078
1202,0.993820
1203,0.997100
1204,0.969715
1205,0.993820
1206,0.990477
1207,0.951405
1208,0.998040
1209,0.832959
1210,0.823469
1211,0.987647
1212,0.992048
1213,0.969715
1214,0.969715
1215,0.989308
1216,0.921586
1217,0.951405
1218,0.992610
1219,0.992610
1220,0.906389
1221,0.860232
1222,0.994386
1223,0.973456
1224,0.962772
1225,0.994386
1226,0.993078
1227,0.998265
1228,0.893030
1229,0.950949
1230,0.997956
1231,0.970162
1232,0.957939
1233,0.969715
1234,0.993476
1235,0.969715
1236,0.996472
1237,0.921586
1238,0.994624
1239,0.991357
1240,0.979532
1241,0.896610
1242,0.908630
1243,0.939408
1244,0.994624
1245,0.998728
1246,0.896610
1247,0.911617
1248,0.997733
1249,0.890714
1250,0.995031
1251,0.956781
1252,0.934287
1253,0.997241
1254,0.993476
1255,0.969715
1256,0.994120
1257,0.823469
1258,0.992048
1259,0.973456
1260,0.992048
1261,0.987647
1262,0.890714
1263,0.964105
1264,0.871904
1265,0.982611
1266,0.989308
1267,0.993078
1268,0.987647
1269,0.992048
1270,0.994386
1271,0.992610
1272,0.994624
1273,0.994386
1274,0.956781
1275,0.993078
1276,0.991357
1277,0.967280
1278,0.908630
1279,0.950949
1280,0.966815
1281,0.969715
1282,0.969715
1283,0.871904
1284,0.993476
1285,0.993797
1286,0.993476
1287,0.889963
1288,0.985039
1289,0.935382
1290,0.995654
1291,0.969715
1292,0.989308
1293,0.969715
1294,0.994386
1295,0.969715
1296,0.908630
1297,0.969715
1298,0.985039
1299,0.908630
1300,0.903158
1301,0.994243
1302,0.987647
1303,0.990477
1304,0.921586
1305,0.908630
1306,0.989308
1307,0.987647
1308,0.990477
1309,0.990477
1310,0.992610
1311,0.864573
1312,0.969715
1313,0.858824
1314,0.991357
1315,0.997284
1316,0.969715
1317,0.921586
1318,0.989308
1319,0.969715
1320,0.938153
1321,0.969715
1322,0.979532
1323,0.996011
1324,0.969715
1325,0.991357
1326,0.921106
1327,0.950949
1328,0.992048
1329,0.939408
1330,0.950949
1331,0.991357
1332,0.996011
1333,0.858165
1334,0.926975
1335,0.996304
1336,0.908630
1337,0.994120
1338,0.987647
1339,0.577709
1340,0.990477
1341,0.964105
1342,0.969715
1343,0.908630
1344,0.908630
1345,0.992610
1346,0.969715
1347,0.993820
1348,0.979532
1349,0.979532
1350,0.936528
1351,0.989308
1352,0.996759
1353,0.969715
1354,0.993820
1355,0.985039
1356,0.908630
1357,0.921586
1358,0.893030
1359,0.099987
1360,0.956781
1361,0.908630
1362,0.992048
1363,0.909273
1364,0.953679
1365,0.980368
1366,0.982611
1367,0.995031
1368,0.956781
1369,0.969715
1370,0.952428
1371,0.969715
1372,0.871904
1373,0.987647
1374,0.893030
1375,0.995031
1376,0.906389
1377,0.962590
1378,0.985039
1379,0.990477
1380,0.903158
1381,0.969715
1382,0.993820
1383,0.997241
1384,0.990477
1385,0.908630
1386,0.990477
1387,0.890714
1388,0.947704
1389,0.996472
1390,0.994243
1391,0.695361
1392,0.832959
1393,0.969715
1394,0.995782
1395,0.979579
1396,0.959353
1397,0.950949
1398,0.998728
1399,0.921586
1400,0.921586
1401,0.994624
1402,0.974602
1403,0.979532
1404,0.992610
1405,0.961649
1406,0.903158
1407,0.961649
1408,0.906389
1409,0.858824
1410,0.962590
1411,0.908630
1412,0.921586
1413,0.381773
1414,0.812049
1415,0.879643
1416,0.994120
1417,0.782856
1418,0.996472
1419,0.996390
1420,0.969715
1421,0.961649
1422,0.992048
1423,0.997149
1424,0.966815
1425,0.987647
1426,0.908630
1427,0.992048
1428,0.994837
1429,0.587635
1430,0.908630
1431,0.982611
1432,0.969715
1433,0.908630
1434,0.942948
1435,0.979601
1436,0.993078
1437,0.993078
1438,0.987647
1439,0.965016
1440,0.952428
1441,0.987647
1442,0.969715
1443,0.991357
1444,0.990477
1445,0.992610
1446,0.980733
1447,0.908630
1448,0.979532
1449,0.969715
1450,0.969715
1451,0.994386
1452,0.975213
1453,0.995031
1454,0.993476
1455,0.969715
1456,0.993078
1457,0.990477
1458,0.994386
1459,0.962403
1460,0.995031
1461,0.993476
1462,0.587635
1463,0.995031
1464,0.969715
1465,0.974133
1466,0.921586
1467,0.906389
1468,0.990477
1469,0.970162
1470,0.990477
1471,0.994386
1472,0.908630
1473,0.981078
1474,0.994386
1475,0.956781
1476,0.969715
1477,0.925403
1478,0.993078
1479,0.998426
1480,0.982611
1481,0.998426
1482,0.985039
1483,0.990477
1484,0.952428
1485,0.962590
1486,0.945561
1487,0.956781
1488,0.989308
1489,0.990477
1490,0.997443
1491,0.997515
1492,0.987647
1493,0.908630
1494,0.950949
1495,0.961649
1496,0.996550
1497,0.994120
1498,0.973456
1499,0.994624
1500,0.995782
1501,0.960693
1502,0.858165
1503,0.919112
1504,0.987647
1505,0.991357
1506,0.908630
1507,0.960693
1508,0.908630
1509,0.969715
1510,0.992048
1511,0.973456
1512,0.998389
1513,0.998079
1514,0.990477
1515,0.989308
1516,0.905430
1517,0.794353
1518,0.908630
1519,0.998426
1520,0.842187
1521,0.893030
1522,0.989308
1523,0.914381
1524,0.974133
1525,0.950949
1526,0.994243
1527,0.908630
1528,0.890714
1529,0.890714
1530,0.969715
1531,0.976781
1532,0.979579
1533,0.992048
1534,0.996115
1535,0.976781
1536,0.947704
1537,0.988337
1538,0.997515
1539,0.908630
1540,0.969715
1541,0.993820
1542,0.987647
1543,0.896610
1544,0.992610
1545,0.842187
1546,0.987647
1547,0.977865
1548,0.970162
1549,0.994386
1550,0.992610
1551,0.969715
1552,0.987647
1553,0.991357
1554,0.992048
1555,0.993078
1556,0.860232
1557,0.908630
1558,0.989308
1559,0.947704
1560,0.963985
1561,0.911617
1562,0.921586
1563,0.842974
1564,0.992048
1565,0.990477
1566,0.908630
1567,0.979781
1568,0.969715
1569,0.908630
1570,0.775493
1571,0.974602
1572,0.960939
1573,0.587635
1574,0.997933
1575,0.890714
1576,0.979532
1577,0.985039
1578,0.969715
1579,0.956781
1580,0.921586
1581,0.981414
1582,0.990477
1583,0.992048
1584,0.992610
1585,0.969715
1586,0.864573
1587,0.969715
1588,0.989308
1589,0.994624
1590,0.994386
1591,0.909273
1592,0.956781
1593,0.996115
1594,0.903158
1595,0.956781
1596,0.903158
1597,0.993820
1598,0.994120
1599,0.577709
1600,0.995517
1601,0.963985
1602,0.989308
1603,0.908630
1604,0.962590
1605,0.963227
1606,0.980368
1607,0.990477
1608,0.908630
1609,0.656420
1610,0.985039
1611,0.996115
1612,0.930762
1613,0.991357
1614,0.925403
1615,0.969715
1616,0.908630
1617,0.908630
1618,0.991357
1619,0.993797
1620,0.908630
1621,0.858165
1622,0.658409
1623,0.987669
1624,0.992048
1625,0.981414
1626,0.989308
1627,0.903158
1628,0.987647
1629,0.969715
1630,0.989308
1631,0.998728
1632,0.979532
1633,0.871904
1634,0.994120
1635,0.992048
1636,0.908630
1637,0.974602
1638,0.962590
1639,0.969715
1640,0.991357
1641,0.996011
1642,0.938153
1643,0.996011
1644,0.989308
1645,0.990477
1646,0.979781
1647,0.989308
1648,0.994386
1649,0.832282
1650,0.992610
1651,0.985039
1652,0.997787
1653,0.985039
1654,0.993078
1655,0.891281
1656,0.972566
1657,0.952428
1658,0.962590
1659,0.871904
1660,0.997813
1661,0.999060
1662,0.991357
1663,0.992610
1664,0.996550
1665,0.921586
1666,0.947704
1667,0.969715
1668,0.995782
1669,0.993476
1670,0.993820
1671,0.837813
1672,0.996472
1673,0.908630
1674,0.987669
1675,0.645049
1676,0.823469
1677,0.987647
1678,0.961649
1679,0.993797
1680,0.995517
1681,0.989308
1682,0.969715
1683,0.947704
1684,0.782856
1685,0.985039
1686,0.998040
1687,0.992610
1688,0.889963
1689,0.833149
1690,0.908630
1691,0.969715
1692,0.980368
1693,0.996759
1694,0.832282
1695,0.995782
1696,0.976781
1697,0.992048
1698,0.981414
1699,0.996390
1700,0.994243
1701,0.908630
1702,0.995207
1703,0.908630
1704,0.908630
1705,0.938153
1706,0.985039
1707,0.974602
1708,0.995031
1709,0.993820
1710,0.969715
1711,0.996212
1712,0.993820
1713,0.713636
1714,0.952428
1715,0.842187
1716,0.987647
1717,0.837813
1718,0.969715
1719,0.908630
1720,0.980733
1721,0.977865
1722,0.994624
1723,0.989308
1724,0.992610
1725,0.998728
1726,0.954069
1727,0.998040
1728,0.969715
1729,0.956781
1730,0.908630
1731,0.908630
1732,0.908630
1733,0.992048
1734,0.990477
1735,0.961649
1736,0.991357
1737,0.985039
1738,0.998389
1739,0.969715
1740,0.992048
1741,0.962590
1742,0.995207
1743,0.969715
1744,0.908630
1745,0.993820
1746,0.996011
1747,0.896610
1748,0.989308
1749,0.996304
1750,0.956781
1751,0.890714
1752,0.989308
1753,0.969715
1754,0.994120
1755,0.991357
1756,0.979532
1757,0.987647
1758,0.969715
1759,0.996011
1760,0.985039
1761,0.969715
1762,0.994624
1763,0.997196
1764,0.905430
1765,0.956781
1766,0.979532
1767,0.908630
1768,0.969715
1769,0.987647
1770,0.994624
1771,0.996823
1772,0.997733
1773,0.761800
1774,0.876978
1775,0.995207
1776,0.994120
1777,0.991357
1778,0.902531
1779,0.979532
1780,0.936528
1781,0.896610
1782,0.858165
1783,0.902531
1784,0.908630
1785,0.998079
1786,0.896610
1787,0.994624
1788,0.981078
1789,0.990477
1790,0.993078
1791,0.908630
1792,0.994624
1793,0.991357
1794,0.832720
1795,0.962590
1796,0.794353
1797,0.908630
1798,0.989308
1799,0.997367
1800,0.908630
1801,0.991357
1802,0.979532
1803,0.966815
1804,0.969715
1805,0.908630
1806,0.908630
1807,0.985039
1808,0.994243
1809,0.994386
1810,0.908630
1811,0.997933
1812,0.991833
1813,0.454589
1814,0.969715
1815,0.713636
1816,0.890714
1817,0.969715
1818,0.998265
1819,0.893030
1820,0.992048
1821,0.991357
1822,0.969715
1823,0.985039
1824,0.963227
1825,0.998040
1826,0.969715
1827,0.992610
1828,0.991357
1829,0.991357
1830,0.919112
1831,0.994837
1832,0.998736
1833,0.942948
1834,0.995031
1835,0.987647
1836,0.987647
1837,0.993078
1838,0.970162
1839,0.994837
1840,0.994120
1841,0.889274
1842,0.962590
1843,0.994386
1844,0.925403
1845,0.997100
1846,0.998389
1847,0.936528
1848,0.998728
1849,0.993078
1850,0.987647
1851,0.979601
1852,0.991357
1853,0.908630
1854,0.908630
1855,0.805588
1856,0.998059
1857,0.998059
1858,0.902531
1859,0.969715
1860,0.969715
1861,0.990477
1862,0.994624
1863,0.908630
1864,0.993476
1865,0.908630
1866,0.962403
1867,0.985039
1868,0.998059
1869,0.787687
1870,0.936528
1871,0.996011
1872,0.989308
1873,0.426483
