id,ACTION
502,0.504008
503,0.507744
504,0.511680
505,0.507482
506,0.520183
507,0.516318
508,0.506779
509,0.502181
510,0.477107
511,0.485339
512,0.519577
513,0.499983
514,0.493095
515,0.506839
516,0.515371
517,0.513159
518,0.517028
519,0.503990
520,0.490815
521,0.519629
522,0.503071
523,0.505264
524,0.491608
525,0.506523
526,0.479030
527,0.506003
528,0.509524
529,0.491765
530,0.514778
531,0.500962
532,0.502319
533,0.503653
534,0.484584
535,0.511621
536,0.511405
537,0.522870
538,0.500199
539,0.507968
540,0.509523
541,0.496502
542,0.511976
543,0.507771
544,0.505104
545,0.506901
546,0.509955
547,0.506295
548,0.497840
549,0.487920
550,0.507932
551,0.518515
552,0.505365
553,0.508768
554,0.497171
555,0.505257
556,0.504950
557,0.510544
558,0.504045
559,0.507051
560,0.507528
561,0.498152
562,0.515650
563,0.524910
564,0.498664
565,0.515142
566,0.496921
567,0.506307
568,0.492596
569,0.496916
570,0.499658
571,0.449815
572,0.507368
573,0.496442
574,0.492917
575,0.529200
576,0.506625
577,0.515947
578,0.517283
579,0.495552
580,0.499475
581,0.515279
582,0.517223
583,0.507582
584,0.506626
585,0.513841
586,0.522554
587,0.516254
588,0.500160
589,0.516813
590,0.503295
591,0.512747
592,0.504217
593,0.491242
594,0.527091
595,0.532033
596,0.523195
597,0.511173
598,0.486222
599,0.501878
600,0.508582
601,0.506670
602,0.493510
603,0.547097
604,0.510306
605,0.498283
606,0.512364
607,0.503719
608,0.509167
609,0.513474
610,0.509232
611,0.518675
612,0.503539
613,0.522580
614,0.485204
615,0.520551
616,0.500050
617,0.510555
618,0.495371
619,0.524739
620,0.511746
621,0.507825
622,0.515685
623,0.506811
624,0.502670
625,0.497054
626,0.514377
627,0.501195
628,0.505547
629,0.521469
630,0.516090
631,0.512494
632,0.518696
633,0.506625
634,0.518392
635,0.501380
636,0.512931
637,0.512646
638,0.509005
639,0.486363
640,0.522799
641,0.508045
642,0.503341
643,0.515969
644,0.518708
645,0.507072
646,0.490382
647,0.502665
648,0.505094
649,0.516471
650,0.502223
651,0.502595
652,0.513413
653,0.507933
654,0.507762
655,0.507717
656,0.515115
657,0.503814
658,0.511966
659,0.519665
660,0.514137
661,0.514260
662,0.506753
663,0.508332
664,0.521467
665,0.500261
666,0.501373
667,0.489304
668,0.512412
669,0.510316
670,0.491809
671,0.494968
672,0.507657
673,0.503188
674,0.503759
675,0.508812
676,0.511046
677,0.496701
678,0.510885
679,0.512516
680,0.508252
681,0.504296
682,0.461581
683,0.510896
684,0.509336
685,0.510771
686,0.503905
687,0.499051
688,0.508286
689,0.509002
690,0.508223
691,0.536070
692,0.503208
693,0.496862
694,0.512399
695,0.513860
696,0.487175
697,0.524425
698,0.506789
699,0.508358
700,0.517436
701,0.506251
702,0.532280
703,0.509667
704,0.504422
705,0.509356
706,0.487343
707,0.532870
708,0.524103
709,0.513231
710,0.512100
711,0.513619
712,0.508346
713,0.513402
714,0.531056
715,0.516327
716,0.464567
717,0.519336
718,0.510140
719,0.518280
720,0.500259
721,0.500775
722,0.507036
723,0.503995
724,0.493673
725,0.509613
726,0.506121
727,0.502947
728,0.541019
729,0.509963
730,0.504088
731,0.499060
732,0.516863
733,0.509757
734,0.536819
735,0.484462
736,0.501305
737,0.496111
738,0.506356
739,0.512352
740,0.515258
741,0.516823
742,0.507906
743,0.510864
744,0.516449
745,0.513569
746,0.519241
747,0.509850
748,0.509002
749,0.520908
750,0.536470
751,0.501235
752,0.509534
753,0.506409
754,0.518446
755,0.507366
756,0.498880
757,0.527731
758,0.509189
759,0.500769
760,0.502476
761,0.504599
762,0.509135
763,0.518236
764,0.504615
765,0.504786
766,0.509995
767,0.506672
768,0.517755
769,0.519723
770,0.515876
771,0.530018
772,0.495791
773,0.508908
774,0.503687
775,0.514137
776,0.474002
777,0.503883
778,0.511204
779,0.502716
780,0.489660
781,0.463368
782,0.505874
783,0.533708
784,0.495040
785,0.492267
786,0.521874
787,0.514587
788,0.493260
789,0.515867
790,0.511842
791,0.503254
792,0.511690
793,0.502613
794,0.516418
795,0.506553
796,0.488295
797,0.508676
798,0.528335
799,0.503245
800,0.530557
801,0.512326
802,0.509002
803,0.505988
804,0.504339
805,0.508060
806,0.508403
807,0.475372
808,0.494990
809,0.513848
810,0.518220
811,0.509020
812,0.497253
813,0.534322
814,0.497631
815,0.467241
816,0.542886
817,0.508732
818,0.511532
819,0.507283
820,0.504338
821,0.510636
822,0.510411
823,0.515017
824,0.513927
825,0.518652
826,0.492042
827,0.519612
828,0.505765
829,0.514794
830,0.512689
831,0.512844
832,0.532303
833,0.512328
834,0.507114
835,0.507449
836,0.524255
837,0.511963
838,0.514897
839,0.497129
840,0.501888
841,0.514541
842,0.513955
843,0.522139
844,0.507172
845,0.512061
846,0.519458
847,0.495745
848,0.514591
849,0.507374
850,0.491447
851,0.509234
852,0.513513
853,0.494141
854,0.462563
855,0.504871
856,0.510384
857,0.512155
858,0.514176
859,0.506682
860,0.530740
861,0.523509
862,0.494660
863,0.514694
864,0.511738
865,0.489471
866,0.490056
867,0.507991
868,0.507769
869,0.516589
870,0.510201
871,0.504871
872,0.491145
873,0.510388
874,0.507456
875,0.514568
876,0.512513
877,0.504396
878,0.494351
879,0.502336
880,0.504836
881,0.504190
882,0.517323
883,0.509115
884,0.508379
885,0.493689
886,0.526794
887,0.492928
888,0.525118
889,0.514684
890,0.528352
891,0.526761
892,0.504536
893,0.491774
894,0.537309
895,0.508223
896,0.520964
897,0.506208
898,0.522490
899,0.517205
900,0.514425
901,0.505948
902,0.509473
903,0.513836
904,0.512669
905,0.531758
906,0.510201
907,0.517634
908,0.530840
909,0.507818
910,0.506106
911,0.518040
912,0.500834
913,0.512481
914,0.515362
915,0.506412
916,0.504358
917,0.506496
918,0.501265
919,0.522147
920,0.509876
921,0.513911
922,0.517013
923,0.495450
924,0.491482
925,0.469557
926,0.532582
927,0.509995
928,0.525484
929,0.525019
930,0.516196
931,0.510010
932,0.501153
933,0.510201
934,0.506672
935,0.505017
936,0.468740
937,0.508702
938,0.511871
939,0.489062
940,0.504712
941,0.511352
942,0.506748
943,0.496418
944,0.512669
945,0.508339
946,0.503607
947,0.504422
948,0.476975
949,0.509391
950,0.516243
951,0.523355
952,0.500524
953,0.510050
954,0.507028
955,0.513479
956,0.485204
957,0.503712
958,0.500740
959,0.497596
960,0.493708
961,0.489612
962,0.520586
963,0.513050
964,0.497191
965,0.500218
966,0.507204
967,0.517353
968,0.508885
969,0.506149
970,0.515114
971,0.505423
972,0.517991
973,0.510141
974,0.513245
975,0.502103
976,0.503877
977,0.487226
978,0.510458
979,0.504940
980,0.452061
981,0.514775
982,0.511103
983,0.529410
984,0.481604
985,0.517057
986,0.504559
987,0.525556
988,0.525023
989,0.507876
990,0.511707
991,0.497836
992,0.506903
993,0.536037
994,0.530226
995,0.502807
996,0.515590
997,0.486709
998,0.500857
999,0.513868
1000,0.519754
1001,0.518390
1002,0.505890
1003,0.513464
1004,0.508537
1005,0.512319
1006,0.491195
1007,0.516684
1008,0.509751
1009,0.514219
1010,0.506588
1011,0.522924
1012,0.520397
1013,0.526273
1014,0.509817
1015,0.506441
1016,0.524419
1017,0.499308
1018,0.496180
1019,0.504974
1020,0.506356
1021,0.517683
1022,0.505699
1023,0.486852
1024,0.516934
1025,0.520687
1026,0.502600
1027,0.512454
1028,0.514048
1029,0.509751
1030,0.511180
1031,0.507370
1032,0.517528
1033,0.515154
1034,0.500536
1035,0.540726
1036,0.516269
1037,0.499798
1038,0.507542
1039,0.504834
1040,0.520490
1041,0.507822
1042,0.518983
1043,0.491410
1044,0.491479
1045,0.494479
1046,0.510272
1047,0.516771
1048,0.507196
1049,0.465254
1050,0.521028
1051,0.514831
1052,0.515843
1053,0.514397
1054,0.501983
1055,0.513424
1056,0.497742
1057,0.505865
1058,0.504208
1059,0.503090
1060,0.507071
1061,0.510608
1062,0.507276
1063,0.489610
1064,0.502547
1065,0.513018
1066,0.517880
1067,0.501889
1068,0.500485
1069,0.504803
1070,0.524371
1071,0.509794
1072,0.538500
1073,0.498202
1074,0.534384
1075,0.513167
1076,0.503366
1077,0.507866
1078,0.513338
1079,0.513091
1080,0.489741
1081,0.527775
1082,0.503965
1083,0.506393
1084,0.518114
1085,0.468430
1086,0.546973
1087,0.512915
1088,0.517753
1089,0.505037
1090,0.513888
1091,0.505431
1092,0.526563
1093,0.505493
1094,0.509343
1095,0.533202
1096,0.510136
1097,0.528371
1098,0.507631
1099,0.506496
1100,0.494476
1101,0.497572
1102,0.507011
1103,0.534068
1104,0.506523
1105,0.511363
1106,0.517535
1107,0.518263
1108,0.523698
1109,0.513585
1110,0.510391
1111,0.518482
1112,0.520640
1113,0.519263
1114,0.510062
1115,0.504259
1116,0.508481
1117,0.495398
1118,0.493662
1119,0.502317
1120,0.511032
1121,0.510298
1122,0.509080
1123,0.493094
1124,0.507079
1125,0.507606
1126,0.491160
1127,0.514562
1128,0.516267
1129,0.510446
1130,0.536306
1131,0.514763
1132,0.494686
1133,0.518163
1134,0.545690
1135,0.498135
1136,0.508747
1137,0.513954
1138,0.516961
1139,0.544698
1140,0.505830
1141,0.509517
1142,0.512068
1143,0.510266
1144,0.516145
1145,0.517186
1146,0.547434
1147,0.504882
1148,0.480889
1149,0.505257
1150,0.506393
1151,0.517933
1152,0.510513
1153,0.529014
1154,0.483287
1155,0.542924
1156,0.518974
1157,0.508172
1158,0.510674
1159,0.506967
1160,0.489963
1161,0.509108
1162,0.518254
1163,0.502646
1164,0.506944
1165,0.523114
1166,0.525674
1167,0.528842
1168,0.508000
1169,0.505954
1170,0.513619
1171,0.522423
1172,0.514033
1173,0.507950
1174,0.532655
1175,0.526737
1176,0.508022
1177,0.511673
1178,0.514049
1179,0.515919
1180,0.495450
1181,0.509696
1182,0.515581
1183,0.507357
1184,0.500571
1185,0.522206
1186,0.512429
1187,0.511829
1188,0.449921
1189,0.517013
1190,0.508156
1191,0.515650
1192,0.518502
1193,0.524260
1194,0.509289
1195,0.495431
1196,0.508347
1197,0.512572
1198,0.516691
1199,0.518666
1200,0.539570
1201,0.513204
1202,0.494553
1203,0.513811
1204,0.512312
1205,0.503536
1206,0.498671
1207,0.503969
1208,0.513760
1209,0.506040
1210,0.502906
1211,0.503624
1212,0.508835
1213,0.512367
1214,0.517492
1215,0.524420
1216,0.505281
1217,0.512624
1218,0.506280
1219,0.507906
1220,0.506217
1221,0.520323
1222,0.509532
1223,0.514453
1224,0.505939
1225,0.508969
1226,0.509759
1227,0.522376
1228,0.490117
1229,0.508518
1230,0.526737
1231,0.513885
1232,0.504021
1233,0.529533
1234,0.515754
1235,0.509114
1236,0.492006
1237,0.507782
1238,0.512745
1239,0.515255
1240,0.515537
1241,0.517339
1242,0.504545
1243,0.514955
1244,0.532236
1245,0.519526
1246,0.499499
1247,0.511903
1248,0.528580
1249,0.491705
1250,0.521252
1251,0.501465
1252,0.509022
1253,0.518648
1254,0.502487
1255,0.513504
1256,0.534978
1257,0.494875
1258,0.508156
1259,0.510368
1260,0.518622
1261,0.510288
1262,0.495412
1263,0.508376
1264,0.509780
1265,0.514198
1266,0.503696
1267,0.527147
1268,0.500776
1269,0.530948
1270,0.523991
1271,0.499843
1272,0.512295
1273,0.507761
1274,0.506143
1275,0.528335
1276,0.518636
1277,0.512725
1278,0.509823
1279,0.519458
1280,0.521183
1281,0.520611
1282,0.520432
1283,0.500338
1284,0.502722
1285,0.509773
1286,0.500651
1287,0.454542
1288,0.481586
1289,0.485952
1290,0.509232
1291,0.512965
1292,0.489952
1293,0.510201
1294,0.498730
1295,0.525118
1296,0.500318
1297,0.519261
1298,0.504838
1299,0.504304
1300,0.504971
1301,0.541231
1302,0.485421
1303,0.506732
1304,0.513755
1305,0.504181
1306,0.516303
1307,0.512720
1308,0.502662
1309,0.516439
1310,0.519654
1311,0.511097
1312,0.514432
1313,0.482342
1314,0.511605
1315,0.529899
1316,0.517734
1317,0.513815
1318,0.512708
1319,0.520734
1320,0.512422
1321,0.501908
1322,0.530750
1323,0.527001
1324,0.520213
1325,0.517896
1326,0.508448
1327,0.511707
1328,0.512028
1329,0.508233
1330,0.510949
1331,0.508435
1332,0.503420
1333,0.482654
1334,0.510962
1335,0.500998
1336,0.510125
1337,0.508403
1338,0.510532
1339,0.477520
1340,0.507327
1341,0.505384
1342,0.513754
1343,0.502192
1344,0.509525
1345,0.525070
1346,0.517804
1347,0.520108
1348,0.518595
1349,0.517013
1350,0.515699
1351,0.481108
1352,0.501745
1353,0.517818
1354,0.507906
1355,0.505358
1356,0.509517
1357,0.506430
1358,0.490845
1359,0.482732
1360,0.499993
1361,0.504585
1362,0.519803
1363,0.510083
1364,0.514763
1365,0.526445
1366,0.517585
1367,0.515003
1368,0.512727
1369,0.515264
1370,0.497065
1371,0.514466
1372,0.497559
1373,0.489828
1374,0.491171
1375,0.529182
1376,0.518846
1377,0.511543
1378,0.502455
1379,0.515445
1380,0.503308
1381,0.514059
1382,0.503115
1383,0.510913
1384,0.519758
1385,0.506990
1386,0.502785
1387,0.494043
1388,0.507564
1389,0.512461
1390,0.541078
1391,0.490028
1392,0.503323
1393,0.517983
1394,0.519166
1395,0.503382
1396,0.514552
1397,0.514262
1398,0.514909
1399,0.506010
1400,0.507532
1401,0.508465
1402,0.528466
1403,0.520329
1404,0.509373
1405,0.516098
1406,0.508324
1407,0.513226
1408,0.514029
1409,0.499172
1410,0.512152
1411,0.504088
1412,0.507610
1413,0.502251
1414,0.515048
1415,0.507758
1416,0.502553
1417,0.502825
1418,0.512156
1419,0.520927
1420,0.512264
1421,0.511405
1422,0.501438
1423,0.495114
1424,0.513424
1425,0.518503
1426,0.512113
1427,0.519634
1428,0.506440
1429,0.464010
1430,0.496260
1431,0.508433
1432,0.509885
1433,0.467029
1434,0.485600
1435,0.514342
1436,0.509822
1437,0.506777
1438,0.507123
1439,0.528021
1440,0.495523
1441,0.476290
1442,0.518525
1443,0.516347
1444,0.511684
1445,0.517568
1446,0.525741
1447,0.509936
1448,0.512717
1449,0.516731
1450,0.508136
1451,0.484353
1452,0.514105
1453,0.530129
1454,0.505950
1455,0.519367
1456,0.495013
1457,0.506233
1458,0.506625
1459,0.520899
1460,0.508711
1461,0.529332
1462,0.459874
1463,0.510769
1464,0.492179
1465,0.514094
1466,0.515876
1467,0.507059
1468,0.523103
1469,0.511332
1470,0.502000
1471,0.515650
1472,0.496506
1473,0.479266
1474,0.534348
1475,0.526398
1476,0.513841
1477,0.507628
1478,0.514762
1479,0.512313
1480,0.512829
1481,0.519395
1482,0.504258
1483,0.492583
1484,0.494220
1485,0.512146
1486,0.513909
1487,0.505547
1488,0.498290
1489,0.519590
1490,0.494894
1491,0.528386
1492,0.500779
1493,0.509417
1494,0.511486
1495,0.514750
1496,0.517325
1497,0.503381
1498,0.508319
1499,0.500294
1500,0.520536
1501,0.516643
1502,0.498526
1503,0.509875
1504,0.506291
1505,0.512249
1506,0.504304
1507,0.514464
1508,0.500615
1509,0.509203
1510,0.522248
1511,0.510368
1512,0.512588
1513,0.518664
1514,0.499230
1515,0.485901
1516,0.500029
1517,0.492366
1518,0.503285
1519,0.519102
1520,0.508178
1521,0.493342
1522,0.508697
1523,0.512518
1524,0.503584
1525,0.523114
1526,0.542738
1527,0.504640
1528,0.491077
1529,0.493702
1530,0.519486
1531,0.508132
1532,0.507975
1533,0.517186
1534,0.514591
1535,0.529655
1536,0.506986
1537,0.517569
1538,0.516177
1539,0.504702
1540,0.526042
1541,0.523139
1542,0.503831
1543,0.506196
1544,0.508880
1545,0.530413
1546,0.507825
1547,0.512510
1548,0.508639
1549,0.520030
1550,0.508420
1551,0.514466
1552,0.502489
1553,0.514788
1554,0.503042
1555,0.506777
1556,0.516356
1557,0.512509
1558,0.509978
1559,0.508091
1560,0.500681
1561,0.511903
1562,0.510087
1563,0.481224
1564,0.510350
1565,0.510080
1566,0.513093
1567,0.507350
1568,0.510725
1569,0.500345
1570,0.503080
1571,0.509989
1572,0.517305
1573,0.463012
1574,0.524243
1575,0.492105
1576,0.517007
1577,0.506702
1578,0.510552
1579,0.522593
1580,0.506619
1581,0.523393
1582,0.509751
1583,0.510791
1584,0.515170
1585,0.512716
1586,0.508196
1587,0.506716
1588,0.494944
1589,0.522888
1590,0.506625
1591,0.508215
1592,0.531523
1593,0.499137
1594,0.506712
1595,0.472274
1596,0.512294
1597,0.514859
1598,0.507922
1599,0.444373
1600,0.516826
1601,0.499974
1602,0.507850
1603,0.504338
1604,0.511270
1605,0.515857
1606,0.522035
1607,0.470953
1608,0.484163
1609,0.487053
1610,0.494060
1611,0.516859
1612,0.509002
1613,0.514904
1614,0.506873
1615,0.516661
1616,0.510145
1617,0.481309
1618,0.511627
1619,0.513358
1620,0.524624
1621,0.510428
1622,0.478589
1623,0.517593
1624,0.497931
1625,0.515563
1626,0.514035
1627,0.493857
1628,0.500051
1629,0.513954
1630,0.507027
1631,0.519526
1632,0.515816
1633,0.497509
1634,0.509507
1635,0.503123
1636,0.520545
1637,0.520697
1638,0.511814
1639,0.509842
1640,0.508053
1641,0.514756
1642,0.513844
1643,0.518065
1644,0.510471
1645,0.466949
1646,0.505320
1647,0.502015
1648,0.518371
1649,0.502488
1650,0.502978
1651,0.495063
1652,0.523978
1653,0.525955
1654,0.528112
1655,0.504146
1656,0.512635
1657,0.496829
1658,0.511746
1659,0.498544
1660,0.517963
1661,0.542741
1662,0.510577
1663,0.510361
1664,0.515509
1665,0.508662
1666,0.507357
1667,0.492989
1668,0.534846
1669,0.508331
1670,0.513765
1671,0.496981
1672,0.511673
1673,0.502012
1674,0.510661
1675,0.488255
1676,0.508583
1677,0.501997
1678,0.511965
1679,0.509940
1680,0.503042
1681,0.503537
1682,0.507491
1683,0.505862
1684,0.503838
1685,0.505687
1686,0.514948
1687,0.507769
1688,0.511621
1689,0.519910
1690,0.512276
1691,0.514657
1692,0.522551
1693,0.506522
1694,0.513112
1695,0.534530
1696,0.516941
1697,0.517165
1698,0.499630
1699,0.510601
1700,0.538206
1701,0.494490
1702,0.524020
1703,0.515240
1704,0.507936
1705,0.505017
1706,0.493167
1707,0.535077
1708,0.496552
1709,0.519725
1710,0.528319
1711,0.510772
1712,0.514868
1713,0.489276
1714,0.500181
1715,0.514936
1716,0.525708
1717,0.497140
1718,0.491608
1719,0.506834
1720,0.507331
1721,0.514023
1722,0.500345
1723,0.510901
1724,0.518227
1725,0.512755
1726,0.509205
1727,0.513760
1728,0.510104
1729,0.513483
1730,0.502192
1731,0.500485
1732,0.506967
1733,0.509751
1734,0.501187
1735,0.516970
1736,0.500136
1737,0.507107
1738,0.510385
1739,0.513958
1740,0.517062
1741,0.510243
1742,0.532956
1743,0.510398
1744,0.499323
1745,0.510496
1746,0.514339
1747,0.508582
1748,0.505633
1749,0.508925
1750,0.509819
1751,0.496582
1752,0.507286
1753,0.520577
1754,0.522552
1755,0.507536
1756,0.511571
1757,0.515481
1758,0.507566
1759,0.513388
1760,0.504090
1761,0.507273
1762,0.494679
1763,0.511153
1764,0.511744
1765,0.510328
1766,0.514682
1767,0.511340
1768,0.477107
1769,0.487670
1770,0.500642
1771,0.509383
1772,0.523535
1773,0.495750
1774,0.524996
1775,0.528712
1776,0.519798
1777,0.515700
1778,0.503488
1779,0.516598
1780,0.505418
1781,0.507365
1782,0.465956
1783,0.503288
1784,0.504390
1785,0.518775
1786,0.506149
1787,0.494099
1788,0.486925
1789,0.511500
1790,0.510913
1791,0.499920
1792,0.506292
1793,0.506015
1794,0.501036
1795,0.511046
1796,0.507856
1797,0.496442
1798,0.510044
1799,0.521699
1800,0.507627
1801,0.503163
1802,0.523108
1803,0.512142
1804,0.518682
1805,0.510316
1806,0.502280
1807,0.513018
1808,0.538672
1809,0.506625
1810,0.502852
1811,0.517548
1812,0.504949
1813,0.509894
1814,0.503656
1815,0.501614
1816,0.495051
1817,0.507145
1818,0.522736
1819,0.465312
1820,0.518674
1821,0.504196
1822,0.517243
1823,0.508400
1824,0.509318
1825,0.521505
1826,0.509318
1827,0.516385
1828,0.502607
1829,0.520970
1830,0.501380
1831,0.503650
1832,0.522282
1833,0.505778
1834,0.489565
1835,0.502123
1836,0.507224
1837,0.513039
1838,0.513943
1839,0.506735
1840,0.504944
1841,0.514249
1842,0.512024
1843,0.517266
1844,0.520672
1845,0.518321
1846,0.507271
1847,0.506895
1848,0.507351
1849,0.500665
1850,0.504425
1851,0.515046
1852,0.511453
1853,0.500524
1854,0.504258
1855,0.515096
1856,0.508607
1857,0.509442
1858,0.451656
1859,0.525243
1860,0.512154
1861,0.510125
1862,0.525591
1863,0.502012
1864,0.491149
1865,0.509862
1866,0.507374
1867,0.500523
1868,0.509558
1869,0.507946
1870,0.506498
1871,0.522170
1872,0.511926
1873,0.492419
